State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
assam,2020,2,781018,20,3512.0
assam,2020,2,781001,20,3646.0
assam,2020,2,781005,19,3763.0
assam,2020,2,783380,17,3851.0
assam,2020,2,781019,17,2587.0
assam,2020,2,786171,16,2911.0
assam,2020,4,781032,57,43429.0
assam,2020,4,781022,55,38700.0
assam,2020,4,781011,32,14866.0
assam,2020,4,781007,30,37778.0
assam,2020,4,781028,27,33443.0
assam,2020,4,783380,27,16998.0
assam,2020,4,781019,27,33793.0
assam,2020,4,781038,26,17089.0
assam,2020,4,782002,26,9959.0
assam,2020,4,781012,25,16120.0
assam,2020,3,781032,84,19733.0
assam,2020,3,781022,44,13672.0
assam,2020,3,781001,42,11968.0
assam,2020,3,781005,41,10227.0
assam,2020,3,781038,41,11250.0
assam,2020,3,783380,40,11182.0
assam,2020,3,781007,38,13564.0
assam,2020,3,781028,34,7155.0
assam,2020,3,781020,33,8122.0
assam,2020,3,781018,29,8620.0
assam,2021,1,781022,81,81773.0
assam,2021,1,781032,75,35239.0
assam,2021,1,781005,51,17477.0
assam,2021,1,781007,46,19477.0
assam,2021,1,781001,45,32800.0
assam,2021,1,781028,44,26978.0
assam,2021,1,781038,43,31376.0
assam,2021,1,781011,43,26167.0
assam,2021,1,781012,38,20493.0
assam,2021,1,781019,38,22436.0
assam,2021,2,781032,79,47103.0
assam,2021,2,781022,69,82110.0
assam,2021,2,781038,56,43392.0
assam,2021,2,781019,48,34608.0
assam,2021,2,781011,42,43869.0
assam,2021,2,781012,36,34326.0
assam,2021,2,781020,35,22080.0
assam,2021,2,783380,35,24002.0
assam,2021,2,781005,33,30286.0
assam,2021,2,781021,32,29627.0
assam,2021,4,781032,166,209584.0
assam,2021,4,781022,162,206024.0
assam,2021,4,781001,131,145595.0
assam,2021,4,781038,131,151289.0
assam,2021,4,782462,125,269242.0
assam,2021,4,781028,97,117670.0
assam,2021,4,783380,95,161876.0
assam,2021,4,781011,90,111638.0
assam,2021,4,781025,87,109884.0
assam,2021,4,781317,83,119272.0
assam,2021,3,781032,121,117986.0
assam,2021,3,781022,77,105026.0
assam,2021,3,781038,67,60578.0
assam,2021,3,781001,61,46338.0
assam,2021,3,781011,60,40685.0
assam,2021,3,781028,59,55210.0
assam,2021,3,781025,59,60274.0
assam,2021,3,783380,56,54776.0
assam,2021,3,781005,55,42333.0
assam,2021,3,786003,46,54906.0
assam,2022,1,781032,277,421464.0
assam,2022,1,781022,249,325730.0
assam,2022,1,781038,223,292856.0
assam,2022,1,785001,206,296160.0
assam,2022,1,781001,181,198810.0
assam,2022,1,781028,167,204680.0
assam,2022,1,781025,153,229632.0
assam,2022,1,781011,152,223616.0
assam,2022,1,786001,151,170998.0
assam,2022,1,781017,145,198245.0
assam,2022,2,781022,181,236099.0
assam,2022,2,781032,167,208988.0
assam,2022,2,781028,135,255489.0
assam,2022,2,781011,129,190583.0
assam,2022,2,781001,129,178912.0
assam,2022,2,783370,127,107047.0
assam,2022,2,781038,115,152833.0
assam,2022,2,786001,105,109806.0
assam,2022,2,781017,92,135360.0
assam,2022,2,781019,89,85390.0
assam,2022,4,781032,386,453000.0
assam,2022,4,781022,373,505459.0
assam,2022,4,781038,347,406810.0
assam,2022,4,781001,296,317894.0
assam,2022,4,781028,291,353306.0
assam,2022,4,781011,279,326354.0
assam,2022,4,781025,273,293127.0
assam,2022,4,786001,220,308313.0
assam,2022,4,781019,219,249614.0
assam,2022,4,786003,213,302699.0
assam,2022,3,781032,288,333196.0
assam,2022,3,781022,215,254861.0
assam,2022,3,781001,198,216933.0
assam,2022,3,781038,195,280021.0
assam,2022,3,781011,189,227691.0
assam,2022,3,781028,155,197269.0
assam,2022,3,786001,153,203013.0
assam,2022,3,781012,147,213250.0
assam,2022,3,786003,139,189690.0
assam,2022,3,783380,137,250499.0
assam,2023,1,781022,390,583421.0
assam,2023,1,781032,390,519186.0
assam,2023,1,781038,314,420735.0
assam,2023,1,781028,287,380465.0
assam,2023,1,781001,271,371714.0
assam,2023,1,781025,263,272960.0
assam,2023,1,781011,251,390399.0
assam,2023,1,785001,249,357351.0
assam,2023,1,781019,220,279250.0
assam,2023,1,786003,216,302332.0
assam,2023,2,781022,315,523785.0
assam,2023,2,781032,285,451697.0
assam,2023,2,781001,213,267048.0
assam,2023,2,781038,210,416205.0
assam,2023,2,786001,198,264286.0
assam,2023,2,781028,189,342060.0
assam,2023,2,782003,187,372489.0
assam,2023,2,786003,167,297383.0
assam,2023,2,783380,157,244644.0
assam,2023,2,781017,156,239237.0
assam,2023,4,781032,366,494519.0
assam,2023,4,781022,364,589483.0
assam,2023,4,781038,293,452627.0
assam,2023,4,785001,286,437885.0
assam,2023,4,781011,267,426412.0
assam,2023,4,781001,261,328896.0
assam,2023,4,781028,256,377877.0
assam,2023,4,783380,242,370274.0
assam,2023,4,784001,215,354613.0
assam,2023,4,781025,213,250411.0
assam,2023,3,781032,345,438318.0
assam,2023,3,781038,316,501522.0
assam,2023,3,781001,312,327784.0
assam,2023,3,781022,306,457519.0
assam,2023,3,786001,225,283791.0
assam,2023,3,781025,225,250518.0
assam,2023,3,782435,219,299590.0
assam,2023,3,786003,216,357624.0
assam,2023,3,781317,207,295109.0
assam,2023,3,783380,200,282704.0
maharashtra,2020,2,421201,668,104388.0
maharashtra,2020,2,431003,651,107122.0
maharashtra,2020,2,421302,630,106761.0
maharashtra,2020,2,410206,609,101245.0
maharashtra,2020,2,421301,540,87485.0
maharashtra,2020,2,411014,472,74448.0
maharashtra,2020,2,411046,469,76010.0
maharashtra,2020,2,411041,432,69808.0
maharashtra,2020,2,411057,428,69012.0
maharashtra,2020,2,431005,415,67472.0
maharashtra,2020,4,421302,609,459248.0
maharashtra,2020,4,421201,465,347630.0
maharashtra,2020,4,410501,452,192757.0
maharashtra,2020,4,410206,446,383299.0
maharashtra,2020,4,411033,444,272672.0
maharashtra,2020,4,422009,408,229965.0
maharashtra,2020,4,421301,396,265869.0
maharashtra,2020,4,400072,317,193552.0
maharashtra,2020,4,431003,314,118228.0
maharashtra,2020,4,411046,298,219978.0
maharashtra,2020,3,410501,1067,278535.0
maharashtra,2020,3,431003,926,209817.0
maharashtra,2020,3,411033,852,196069.0
maharashtra,2020,3,411014,812,203782.0
maharashtra,2020,3,411046,786,187773.0
maharashtra,2020,3,411041,766,180197.0
maharashtra,2020,3,412105,762,200935.0
maharashtra,2020,3,422009,644,158475.0
maharashtra,2020,3,421201,637,150597.0
maharashtra,2020,3,410206,616,155290.0
maharashtra,2021,1,421302,802,538000.0
maharashtra,2021,1,410501,649,265413.0
maharashtra,2021,1,411033,515,304108.0
maharashtra,2021,1,421201,501,329307.0
maharashtra,2021,1,410206,499,407630.0
maharashtra,2021,1,421301,478,362678.0
maharashtra,2021,1,431003,466,135948.0
maharashtra,2021,1,411014,426,223350.0
maharashtra,2021,1,422009,371,216352.0
maharashtra,2021,1,411046,370,174139.0
maharashtra,2021,2,410501,948,578550.0
maharashtra,2021,2,421302,783,586297.0
maharashtra,2021,2,411033,722,405598.0
maharashtra,2021,2,412105,713,452166.0
maharashtra,2021,2,410206,654,468786.0
maharashtra,2021,2,431003,617,329319.0
maharashtra,2021,2,421201,597,407263.0
maharashtra,2021,2,411041,594,281598.0
maharashtra,2021,2,411046,586,390756.0
maharashtra,2021,2,421301,511,391589.0
maharashtra,2021,4,421301,1473,1157196.0
maharashtra,2021,4,421302,1471,1338786.0
maharashtra,2021,4,411033,847,970344.0
maharashtra,2021,4,421201,834,838561.0
maharashtra,2021,4,410206,834,1001187.0
maharashtra,2021,4,401208,746,695026.0
maharashtra,2021,4,410501,733,630994.0
maharashtra,2021,4,411014,713,824373.0
maharashtra,2021,4,411057,654,768442.0
maharashtra,2021,4,411046,634,802119.0
maharashtra,2021,3,421301,1176,670772.0
maharashtra,2021,3,421302,1001,736789.0
maharashtra,2021,3,410501,561,304516.0
maharashtra,2021,3,410206,487,415689.0
maharashtra,2021,3,421201,478,446433.0
maharashtra,2021,3,411033,474,362568.0
maharashtra,2021,3,431001,451,249513.0
maharashtra,2021,3,411046,422,291023.0
maharashtra,2021,3,401208,406,346804.0
maharashtra,2021,3,412105,405,333389.0
maharashtra,2022,1,421302,1673,1688051.0
maharashtra,2022,1,421301,1149,1308996.0
maharashtra,2022,1,411033,1052,1435905.0
maharashtra,2022,1,413002,1031,1149715.0
maharashtra,2022,1,421201,1026,1069715.0
maharashtra,2022,1,410206,959,1269943.0
maharashtra,2022,1,411057,875,1122811.0
maharashtra,2022,1,410501,838,966205.0
maharashtra,2022,1,411014,766,975979.0
maharashtra,2022,1,412105,731,889422.0
maharashtra,2022,2,421302,1191,1281753.0
maharashtra,2022,2,411057,1059,1326202.0
maharashtra,2022,2,411014,986,1301528.0
maharashtra,2022,2,411033,973,1129927.0
maharashtra,2022,2,421201,899,1050391.0
maharashtra,2022,2,421301,843,1082820.0
maharashtra,2022,2,412105,800,970827.0
maharashtra,2022,2,410206,779,1042926.0
maharashtra,2022,2,410501,665,804304.0
maharashtra,2022,2,401208,655,711523.0
maharashtra,2022,4,421302,2085,2245940.0
maharashtra,2022,4,411057,1899,2503539.0
maharashtra,2022,4,411033,1465,1948300.0
maharashtra,2022,4,410206,1396,1875505.0
maharashtra,2022,4,421301,1362,1650860.0
maharashtra,2022,4,421201,1328,1563962.0
maharashtra,2022,4,410501,1306,1273296.0
maharashtra,2022,4,411014,1245,1836630.0
maharashtra,2022,4,401208,1109,1294526.0
maharashtra,2022,4,412105,1002,1479528.0
maharashtra,2022,3,411057,1327,1617600.0
maharashtra,2022,3,421302,1316,1390663.0
maharashtra,2022,3,411014,1037,1406461.0
maharashtra,2022,3,411033,1016,1187091.0
maharashtra,2022,3,421301,955,1063117.0
maharashtra,2022,3,410206,920,1117204.0
maharashtra,2022,3,410501,849,857434.0
maharashtra,2022,3,421201,840,957396.0
maharashtra,2022,3,412105,802,973297.0
maharashtra,2022,3,401208,754,826654.0
maharashtra,2023,1,411057,1914,2708878.0
maharashtra,2023,1,421302,1756,1982201.0
maharashtra,2023,1,410206,1421,2021889.0
maharashtra,2023,1,411033,1324,1882866.0
maharashtra,2023,1,421201,1283,1536250.0
maharashtra,2023,1,421301,1261,1419597.0
maharashtra,2023,1,411014,1154,1728681.0
maharashtra,2023,1,410501,1052,1220619.0
maharashtra,2023,1,413002,949,1057566.0
maharashtra,2023,1,412105,947,1413231.0
maharashtra,2023,2,411057,1944,2581267.0
maharashtra,2023,2,411014,1667,2260529.0
maharashtra,2023,2,421302,1426,1878446.0
maharashtra,2023,2,411033,1373,1830790.0
maharashtra,2023,2,410206,1196,1712530.0
maharashtra,2023,2,421301,995,1244964.0
maharashtra,2023,2,421201,961,1146866.0
maharashtra,2023,2,410501,944,1139942.0
maharashtra,2023,2,412105,934,1354194.0
maharashtra,2023,2,411028,885,1479108.0
maharashtra,2023,4,411057,2574,4010497.0
maharashtra,2023,4,421302,1992,2396959.0
maharashtra,2023,4,411033,1635,2582879.0
maharashtra,2023,4,410206,1523,2335436.0
maharashtra,2023,4,411014,1435,2325924.0
maharashtra,2023,4,421201,1435,1800835.0
maharashtra,2023,4,421301,1412,1934379.0
maharashtra,2023,4,410501,1221,1436052.0
maharashtra,2023,4,401208,1062,1326638.0
maharashtra,2023,4,400072,1021,1156261.0
maharashtra,2023,3,411057,2098,2821693.0
maharashtra,2023,3,411014,1435,1820440.0
maharashtra,2023,3,421302,1334,1424893.0
maharashtra,2023,3,411033,1273,1580213.0
maharashtra,2023,3,410206,1151,1553050.0
maharashtra,2023,3,410501,989,1195129.0
maharashtra,2023,3,412105,939,1400642.0
maharashtra,2023,3,421301,925,1149583.0
maharashtra,2023,3,401208,898,1030798.0
maharashtra,2023,3,421201,880,964009.0
manipur,2020,2,795008,8,1155.0
manipur,2020,2,795004,7,1288.0
manipur,2020,2,795006,5,1541.0
manipur,2020,2,795003,4,847.0
manipur,2020,2,795001,3,595.0
manipur,2020,2,795142,3,688.0
manipur,2020,2,795138,3,767.0
manipur,2020,2,795130,3,595.0
manipur,2020,2,795103,3,760.0
manipur,2020,2,795009,2,457.0
manipur,2020,4,795004,13,6853.0
manipur,2020,4,795001,12,11511.0
manipur,2020,4,795138,7,4101.0
manipur,2020,4,795103,7,1801.0
manipur,2020,4,795158,5,1157.0
manipur,2020,4,795148,5,424.0
manipur,2020,4,795010,4,596.0
manipur,2020,4,795129,4,3507.0
manipur,2020,4,795149,3,431.0
manipur,2020,4,795128,3,3554.0
manipur,2020,3,795004,18,8497.0
manipur,2020,3,795010,15,6491.0
manipur,2020,3,795140,13,4422.0
manipur,2020,3,795103,11,3535.0
manipur,2020,3,795133,7,1815.0
manipur,2020,3,795001,6,2005.0
manipur,2020,3,795116,5,1671.0
manipur,2020,3,795134,4,1737.0
manipur,2020,3,795126,3,1579.0
manipur,2020,3,795005,3,595.0
manipur,2021,1,795004,15,4441.0
manipur,2021,1,795001,13,6007.0
manipur,2021,1,795130,10,849.0
manipur,2021,1,795002,6,5787.0
manipur,2021,1,795128,6,3433.0
manipur,2021,1,795126,6,1448.0
manipur,2021,1,795151,5,2184.0
manipur,2021,1,795148,5,307.0
manipur,2021,1,795009,5,799.0
manipur,2021,1,795140,4,1401.0
manipur,2021,2,795004,22,18379.0
manipur,2021,2,795001,9,3352.0
manipur,2021,2,795002,9,5061.0
manipur,2021,2,795142,6,1544.0
manipur,2021,2,795008,6,12030.0
manipur,2021,2,795130,5,1107.0
manipur,2021,2,795010,5,7487.0
manipur,2021,2,795133,4,1278.0
manipur,2021,2,795135,4,2325.0
manipur,2021,2,795148,4,1061.0
manipur,2021,4,795004,19,28763.0
manipur,2021,4,795001,10,19309.0
manipur,2021,4,795138,8,18969.0
manipur,2021,4,795010,8,9628.0
manipur,2021,4,795103,7,1117.0
manipur,2021,4,795133,7,5661.0
manipur,2021,4,795142,6,4996.0
manipur,2021,4,795105,6,17035.0
manipur,2021,4,795116,5,19606.0
manipur,2021,4,795008,5,9162.0
manipur,2021,3,795004,16,20732.0
manipur,2021,3,795001,8,8263.0
manipur,2021,3,795010,8,3989.0
manipur,2021,3,795129,7,3722.0
manipur,2021,3,795002,7,7701.0
manipur,2021,3,795138,5,7486.0
manipur,2021,3,795131,4,19083.0
manipur,2021,3,795145,4,1660.0
manipur,2021,3,795102,4,9774.0
manipur,2021,3,795008,3,1229.0
manipur,2022,1,795004,22,68365.0
manipur,2022,1,795002,10,23016.0
manipur,2022,1,795142,8,21796.0
manipur,2022,1,795138,8,23348.0
manipur,2022,1,795128,7,29569.0
manipur,2022,1,795130,7,50970.0
manipur,2022,1,795103,6,10337.0
manipur,2022,1,795158,6,23366.0
manipur,2022,1,795133,6,2863.0
manipur,2022,1,795006,5,14019.0
manipur,2022,2,795004,50,124541.0
manipur,2022,2,795001,25,70143.0
manipur,2022,2,795002,14,14140.0
manipur,2022,2,795128,10,27650.0
manipur,2022,2,795129,9,19243.0
manipur,2022,2,795135,9,17426.0
manipur,2022,2,795149,8,20419.0
manipur,2022,2,795138,8,20712.0
manipur,2022,2,795008,7,29878.0
manipur,2022,2,795006,6,23112.0
manipur,2022,4,795004,28,82038.0
manipur,2022,4,795001,16,22732.0
manipur,2022,4,795138,13,17893.0
manipur,2022,4,795002,11,26316.0
manipur,2022,4,795128,11,19980.0
manipur,2022,4,795116,10,32186.0
manipur,2022,4,795158,10,34521.0
manipur,2022,4,795132,10,17578.0
manipur,2022,4,795113,10,14090.0
manipur,2022,4,795006,9,6400.0
manipur,2022,3,795004,22,25653.0
manipur,2022,3,795001,15,45639.0
manipur,2022,3,795002,15,44644.0
manipur,2022,3,795116,8,21204.0
manipur,2022,3,795136,8,3355.0
manipur,2022,3,795138,6,15416.0
manipur,2022,3,795133,6,14166.0
manipur,2022,3,795127,6,12568.0
manipur,2022,3,795129,6,18971.0
manipur,2022,3,795130,6,17076.0
manipur,2023,1,795004,34,121312.0
manipur,2023,1,795002,16,24436.0
manipur,2023,1,795006,16,38242.0
manipur,2023,1,795001,12,32952.0
manipur,2023,1,795128,9,31237.0
manipur,2023,1,795003,8,14363.0
manipur,2023,1,795133,7,19860.0
manipur,2023,1,795010,6,12714.0
manipur,2023,1,795138,6,14420.0
manipur,2023,1,795149,6,15118.0
manipur,2023,2,795004,22,49004.0
manipur,2023,2,795002,11,29290.0
manipur,2023,2,795103,8,24668.0
manipur,2023,2,795107,7,8711.0
manipur,2023,2,795001,7,20009.0
manipur,2023,2,795130,5,13006.0
manipur,2023,2,795011,4,10571.0
manipur,2023,2,795010,4,11069.0
manipur,2023,2,795133,4,17678.0
manipur,2023,2,795140,4,4543.0
manipur,2023,4,795004,50,70452.0
manipur,2023,4,795002,28,37847.0
manipur,2023,4,795001,25,44031.0
manipur,2023,4,795116,16,32180.0
manipur,2023,4,795129,10,26311.0
manipur,2023,4,795133,9,22618.0
manipur,2023,4,795107,7,23827.0
manipur,2023,4,795003,6,8450.0
manipur,2023,4,795130,6,30020.0
manipur,2023,4,795113,6,13222.0
manipur,2023,3,795004,25,24469.0
manipur,2023,3,795001,6,10824.0
manipur,2023,3,795008,4,33163.0
manipur,2023,3,795006,4,8758.0
manipur,2023,3,795002,3,7782.0
manipur,2023,3,795116,3,12931.0
manipur,2023,3,795107,3,3626.0
manipur,2023,3,795159,2,9912.0
manipur,2023,3,795113,2,3745.0
manipur,2023,3,795148,2,3834.0
bihar,2020,2,800001,126,21331.0
bihar,2020,2,800020,105,19710.0
bihar,2020,2,800006,57,9978.0
bihar,2020,2,801503,42,7212.0
bihar,2020,2,851101,40,7248.0
bihar,2020,2,845438,39,7637.0
bihar,2020,2,845401,38,7520.0
bihar,2020,2,800023,35,6460.0
bihar,2020,2,852201,35,6150.0
bihar,2020,2,851116,34,6046.0
bihar,2020,4,800001,283,183251.0
bihar,2020,4,800020,263,182521.0
bihar,2020,4,800006,147,89867.0
bihar,2020,4,812001,101,69440.0
bihar,2020,4,845401,98,53755.0
bihar,2020,4,842001,90,54062.0
bihar,2020,4,801503,89,60238.0
bihar,2020,4,800007,83,64237.0
bihar,2020,4,823001,81,50166.0
bihar,2020,4,845438,81,41589.0
bihar,2020,3,800001,357,78191.0
bihar,2020,3,800020,264,55025.0
bihar,2020,3,845401,135,30537.0
bihar,2020,3,800006,126,23361.0
bihar,2020,3,842001,112,25875.0
bihar,2020,3,812001,109,26403.0
bihar,2020,3,844101,106,25813.0
bihar,2020,3,801503,103,27115.0
bihar,2020,3,854301,99,21383.0
bihar,2020,3,802301,98,19569.0
bihar,2021,1,800001,393,228403.0
bihar,2021,1,800020,286,161357.0
bihar,2021,1,800006,203,86155.0
bihar,2021,1,845401,148,69335.0
bihar,2021,1,823001,145,82025.0
bihar,2021,1,845438,118,65310.0
bihar,2021,1,823002,117,66383.0
bihar,2021,1,848101,111,93902.0
bihar,2021,1,842001,110,63789.0
bihar,2021,1,802301,108,70464.0
bihar,2021,2,800001,471,351926.0
bihar,2021,2,800020,318,272869.0
bihar,2021,2,800006,195,137348.0
bihar,2021,2,801503,144,140382.0
bihar,2021,2,812001,142,144147.0
bihar,2021,2,845438,141,103042.0
bihar,2021,2,800002,139,102063.0
bihar,2021,2,842001,135,89214.0
bihar,2021,2,845401,131,120903.0
bihar,2021,2,843334,128,90410.0
bihar,2021,4,800001,766,735530.0
bihar,2021,4,800020,700,613059.0
bihar,2021,4,800006,369,298707.0
bihar,2021,4,801503,278,363057.0
bihar,2021,4,842001,255,269520.0
bihar,2021,4,800002,250,276228.0
bihar,2021,4,844101,241,214665.0
bihar,2021,4,823001,233,211852.0
bihar,2021,4,800007,225,190952.0
bihar,2021,4,812001,223,211107.0
bihar,2021,3,800001,622,539872.0
bihar,2021,3,800020,457,355333.0
bihar,2021,3,800006,302,225173.0
bihar,2021,3,801503,236,208188.0
bihar,2021,3,821115,223,135165.0
bihar,2021,3,851131,210,145635.0
bihar,2021,3,800002,210,186550.0
bihar,2021,3,812001,205,218249.0
bihar,2021,3,845438,195,145376.0
bihar,2021,3,800007,187,148603.0
bihar,2022,1,800001,704,796836.0
bihar,2022,1,800020,479,448683.0
bihar,2022,1,801503,311,467728.0
bihar,2022,1,811213,306,141104.0
bihar,2022,1,800006,294,294999.0
bihar,2022,1,812001,243,284667.0
bihar,2022,1,800007,215,234583.0
bihar,2022,1,842001,210,230416.0
bihar,2022,1,800026,188,223104.0
bihar,2022,1,842002,184,257733.0
bihar,2022,2,800001,798,849952.0
bihar,2022,2,800020,568,534170.0
bihar,2022,2,811213,499,220452.0
bihar,2022,2,800006,364,351545.0
bihar,2022,2,801503,321,368015.0
bihar,2022,2,812001,251,332849.0
bihar,2022,2,846004,250,213376.0
bihar,2022,2,842001,224,259723.0
bihar,2022,2,800002,222,254627.0
bihar,2022,2,800007,216,255536.0
bihar,2022,4,800001,1363,1554670.0
bihar,2022,4,800020,775,796486.0
bihar,2022,4,800006,578,565278.0
bihar,2022,4,801503,443,583895.0
bihar,2022,4,800007,411,362730.0
bihar,2022,4,842001,404,458688.0
bihar,2022,4,842002,353,387096.0
bihar,2022,4,800002,343,433027.0
bihar,2022,4,812001,318,406355.0
bihar,2022,4,844101,306,318919.0
bihar,2022,3,800001,1202,1329988.0
bihar,2022,3,800020,714,796800.0
bihar,2022,3,800006,461,443836.0
bihar,2022,3,801503,439,495181.0
bihar,2022,3,844101,351,360663.0
bihar,2022,3,842001,325,346019.0
bihar,2022,3,812001,318,338120.0
bihar,2022,3,800002,304,316510.0
bihar,2022,3,800007,302,360011.0
bihar,2022,3,845401,266,264953.0
bihar,2023,1,800001,1144,1280139.0
bihar,2023,1,800020,694,822562.0
bihar,2023,1,800006,433,422875.0
bihar,2023,1,801503,412,637141.0
bihar,2023,1,842002,304,338611.0
bihar,2023,1,812001,298,376896.0
bihar,2023,1,842001,297,391575.0
bihar,2023,1,800002,291,375950.0
bihar,2023,1,844101,275,339925.0
bihar,2023,1,800026,273,327801.0
bihar,2023,2,800001,1237,1451616.0
bihar,2023,2,800020,778,911768.0
bihar,2023,2,800006,490,522347.0
bihar,2023,2,842001,477,509103.0
bihar,2023,2,842002,431,481174.0
bihar,2023,2,801503,416,563711.0
bihar,2023,2,800002,317,435701.0
bihar,2023,2,800007,315,412062.0
bihar,2023,2,841301,288,298855.0
bihar,2023,2,800023,284,370428.0
bihar,2023,4,800001,1458,2069004.0
bihar,2023,4,800020,856,1083072.0
bihar,2023,4,801503,612,945796.0
bihar,2023,4,800006,580,604152.0
bihar,2023,4,812001,528,728832.0
bihar,2023,4,800002,454,586469.0
bihar,2023,4,844101,444,649688.0
bihar,2023,4,842002,437,583997.0
bihar,2023,4,842001,434,561217.0
bihar,2023,4,800007,405,467949.0
bihar,2023,3,800001,1838,2006880.0
bihar,2023,3,800020,1198,1154873.0
bihar,2023,3,800006,764,756104.0
bihar,2023,3,801503,658,818150.0
bihar,2023,3,800007,490,567998.0
bihar,2023,3,800002,474,583278.0
bihar,2023,3,842001,413,473832.0
bihar,2023,3,801505,392,422817.0
bihar,2023,3,800026,383,394991.0
bihar,2023,3,844101,368,421782.0
haryana,2020,2,122001,575,93975.0
haryana,2020,2,122006,314,51995.0
haryana,2020,2,132001,253,42325.0
haryana,2020,2,121004,241,43674.0
haryana,2020,2,122002,224,35989.0
haryana,2020,2,122003,207,32786.0
haryana,2020,2,121003,205,36173.0
haryana,2020,2,121001,196,35036.0
haryana,2020,2,123401,155,30644.0
haryana,2020,2,122017,142,24199.0
haryana,2020,4,122001,460,270525.0
haryana,2020,4,121003,314,242149.0
haryana,2020,4,121001,275,203631.0
